,filename
2394,2019-01-25 WITN1100001 WS-1_Michael John Blake.pdf
2395,2020-10-05 WITN4033017 WS-R_Professor Michael Makris (on behalf of Sheffield Teaching Hospitals NHS Foundation Trust); 5 October 2020.pdf
2396,2019-09-04 WITN2989001 WS_Susan O'Reilly; 04 Sep 2019.pdf
2397,2021-09-17 WITN0383001 WS_[W0383] - 17 Sep 2021.pdf
2398,2019-09-03 WITN2695001 WS_Carol Anne Davies.pdf
2399,2021-01-26 WITN5242001 WS_Adam Jewels.pdf
2400,2019-07-01 W1543001 WS-1_[W1543].pdf
2401,2019-04-29 WITN2971001 WS-1_Colin Norman Morrison.pdf
2402,2020-12-14 W4216001 WS_Caren Nadeau.pdf
2403,2021-04-22 WITN5679004 WS-3_Christopher Andrew Eric Studd.pdf
2404,2019-09-23 WITN3654001 WS_Sandra Rowbotham.pdf
2405,2019-03-12 W2564001 WS_[W2564].pdf
2406,2019-04-30 WITN2903001 WS_Samantha Fulkner.pdf
2407,2019-10-31 W2168001 WS-R_Professor Christopher Ludlam to the written statement of Myles Hutchison [W2168].pdf
2408,2022-09-27 WITN7293001 WS_Jane Hutt; 27 Sep 2022.pdf
2409,2019-02-19 WITN1507001 WS_Eric Owen Savill.pdf
2410,2019-07-03 W1744001 WS_[W1744].pdf
2411,2019-11-14 W0802 WS_[W0802].pdf
2412,2021-06-24 WITN4603001 WS_Joan Elizabeth Pugsley - 24 Jun 2021.pdf
2413,2020-04-24 W0400 WS_[W0400].pdf
2414,2019-02-27 W1514001 WS_[W1514].pdf
2415,2018-12-20 WITN2103001 WS_Ian Cobbledick.pdf
2416,2019-07-05 WITN3373001 WS-1_Susan Joan Evans.pdf
2417,2019-03-12 W0769001 WS_[W0769].pdf
2418,2019-08-02 WITN1201001 WS_Christine Durrant.pdf
2419,2019-10-17 W0670001 WS-2_[W0670].pdf
2420,2020-11-14 W2203 WS-R_Professor Christopher Ludlam to the written statement of [W2203].pdf
2421,2019-05-28 WITN2716001 WS_Paul Anthony Jewels.pdf
2422,2019-04-04 WITN1110001 WS-R_Simon Christopher Brown.pdf
2423,2020-01-14 WITN3591001 WS_Peter John Horrocks.pdf
2424,2021-11-04 WITN3463001 WS_Katie Scott.pdf
2425,2018-12-18 W1133001 WS_[W1133].pdf
2426,2021-07-26 WITN2160001 WS_John Hogg.pdf
2427,2019-04-19 W2518001 WS_[W2518].pdf
2428,2019-06-02 W0837001 WS_[W0837].pdf
2429,"2022-09-05 WITN7041098 WS-2_Jane Eddleston, on behalf of Manchester University NHS Foundation Trust.pdf"
2430,2019-08-04 WITN2675001 WS_May McCormick.pdf
2431,2021-07-09 WITN5282001 WS_Lord Simon Glenarthur.pdf
2432,2019-06-25 WITN0720001 WS_Gareth Grimes.pdf
2433,2021-10-25 WITN6876001 WS_Catherine O'Brien (WBS); 25 Oct 2021.pdf
2434,2019-11-03 WITN3303001 WS_Jonathan Blevins.pdf
2435,2020-02-23 W3847001 WS_[W3847].pdf
2436,2019-08-14 W1793001 WS_[W1793].pdf
2437,2020-03-19 W1303 WS-R_Dr Christopher Letchford Sheen to the written statement of Mrs AJ [W1303].pdf
2438,2019-04-16 W1032 WS_[W1032].pdf
2439,2021-11-26 WITN5741001 WS_Catherine Mahoney.pdf
2440,2021-10-26 WITN2043001 WS_Sheila Thubron.pdf
2441,2019-06-11 WITN0749002 WS_Hilary Lander.pdf
2442,2022-06-08 WITN6932038 WS_Tracey Gillies( on behalf of Lothian Health Board); 08 June 2022.pdf
2443,2021-11-26 WITN4572020 WS_Dr Pippa Nightingale; 26 November 2021.pdf
2444,2019-08-28 WITN0012001 WS-1_Martin Beard - 14 Nov 2018.pdf
2445,2021-04-29 W5651001 WS_[W5651].pdf
2446,2021-09-29 W6893001 WS_[W6893].pdf
2447,2021-09-02 WITN5560001 WS_Dr Stanley Dempsey; 2 Sep 2021.pdf
2448,2020-10-20 WITN4047001 WS-R_Christine Murphy - 20 October 2020.pdf
2449,2019-07-03 WITN3226001 WS_Linette Birtles.pdf
2450,2019-11-19 WITN3669001 WS_Christine Faruqi.pdf
2451,2018-11-15 W1605 WS_[W1605].pdf
2452,2021-10-12 WITN4765001 WS_Anthony Leone - 12 Oct 2021.pdf
2453,2022-02-12 W6958001 WS_[W6958].pdf
2454,2020-10-15 WITN4669001 WS_Jamie Charles Gunnar Paynter.pdf
2455,2019-11-14 W0278001 WS_[W0278].pdf
2456,2019-03-15 WITN2759001 WS_Laurence Ingleby.pdf
2457,2019-03-15 WITN2952001 WS_Deborah Yeates.pdf
2458,2019-08-05 W0877001 WS_[W0877].pdf
2459,2020-07-01 W2946001 WS_[W2946].pdf
2460,2019-01-15 W2471001 WS_[W2471].pdf
2461,2019-02-26 WITN2685001 WS-R_Joel Denton.pdf
2462,2019-06-08 W1670001 WS_[W1670].pdf
2463,2021-04-23 WITN4688056 WS-3_William Vineall.pdf
2464,2020-08-14 WITN7509001 WS_Jayne Warner (on behalf of United Lincolnshire Hospitals NHS Trust); 14 Aug 2020.pdf
2465,2022-03-10 WITN6605001 WS_Stephen Anthony Smith - 10 Mar 2022.pdf
2466,2020-04-24 W1071 WS_[W1071].pdf
2467,2019-12-16 W1811001 WS_[W1811].pdf
2468,2022-06-23 WITN6868001 WS_Robert Anthony Weiss; 23 June 2022.pdf
2469,2019-12-06 W0401 WS_[W0401].pdf
2470,2018-11-28 WITN0717001 WS_La'Verne Montgomery; 28 Nov 2018.pdf
2471,2019-04-22 WITN1799001 WS_Bilal Alam Khan.pdf
2472,2020-03-12 W4019 WS_[W4019].pdf
2473,2019-09-27 WITN3483002 WS_Jean Elizabeth Miller.pdf
2474,2019-02-24 W1096 WS_[W1096].pdf
2475,2019-08-30 WITN3365011 WS-2_Charles Massey on behalf of the General Medial Council; 30 Aug 2019.pdf
2476,2021-03-08 W0040 WS_[W0040].pdf
2477,2019-12-05 WITN3420001 WS_Daniel Riley.pdf
2478,2022-02-21 W6992001 WS_[W6992].pdf
2479,2021-03-29 WITN5656001 WS_Tracey Kennedy.pdf
2480,2019-01-14 W1112001 WS_[W1112].pdf
2481,2022-08-09 WITN7135001 WS_June Munro Raine; 09 August 2022.pdf
2482,2021-03-23 W5208 WS_[W5208].pdf
2483,2019-05-18 W3169001 WS_[W3169].pdf
2484,2020-10-30 W0091 WS_[W0091].pdf
2485,2019-05-22 W2449001 WS_Ms H [W2449].pdf
2486,2022-08-10 WITN7165001 WS_the Scottish Infected Blood Forum; 10 August 2020.pdf
2487,2020-02-10 WITN1541013 WS-2_Lee Terence Stay - 10 Feb 2020.pdf
2488,2020-07-15 WITN2276001 WS-R_Geraldine Todd.pdf
2489,2019-07-24 WITN2669001 WS_Janet Smith.pdf
2490,2019-02-25 W1308 WS_[W1308].pdf
2491,2019-11-27 WITN3817001 WS-R_Dr Euthalia Roussou to the written statement of Susan Threakall.pdf
2492,2021-06-23 W5461001 WS_[W5461].pdf
2493,2020-04-24 W1266001 WS_[W1266].pdf
2494,2019-03-05 WITN2221001 WS_Jane Moore.pdf
2495,2018-12-15 W1070 WS_[W1070].pdf
2496,2021-11-04 WITN5529002 WS-2_Christopher Bishop; 04 Nov 2021.pdf
2497,2018-12-01 WITN0716001 WS-1_Marlize Palmer on behalf of the Welsh Government; 1 December 2018.pdf
2498,2019-10-29 WITN451OOO1 WS_Mrs AS.pdf
2499,2020-03-27 W2131001 WS-2_[W2131].pdf
2500,2021-05-31 WITN5593001 WS_Babs Evans; 31 May 2021.pdf
2501,2018-11-19 WITN0719001 WS_Steve Ham on behalf of the Velindre University NHS Trust; 19 Nov 2018.pdf
2502,2020-03-30 W1268001 WS_[W1268].pdf
2503,2019-04-28 W2660001 WS_[W2660].pdf
2504,2019-03-29 WITN1528001 WS_Charlene Smith.pdf
2505,2021-03-29 WITN4025001 WS-R_Dr Jane Strong to the written statement of Mark Harding.pdf
2506,2019-09-11 W2698001 WS_[W2698].pdf
2507,2019-07-11 W0196001 WS-R_Professor Christopher Ludlam to the written statement of Mr AC [W0196].pdf
2508,2022-11-29 WITN7352010 WS-2_Jayne Brady; 29 October 2022.pdf
2509,2019-09-29 W3284001 WS-R_[W3284].pdf
2510,2019-02-27 WITN1644001 WS_Nina Douglas.pdf
2511,2020-12-15 W0533001 WS_[W0533].pdf
2512,2019-03-08 WITN0457002 WS_Carol Hardaker.pdf
2513,2020-02-20 WITN3955001 WS-R_Patricia Lyn Hopton.pdf
2514,2019-10-05 W0995001 WS_[W0995].pdf
2515,2019-02-07 WITN0657001 WS_Daniel Poole.pdf
2516,2021-02-17 WITN5528001 WS_Tracy Taylor (on behalf of Nottingham University Hospital NHS Trust); 17 Feb 2021.pdf
2517,2022-02-07 WITN4128001 WS_Jeanette Hallam.pdf
2518,2019-09-30 W1265001 WS_[W1265].pdf
2519,2022-12-20 WITN5598001 WS_Lord Thomas King; 20 December 2022.pdf
2520,2019-07-08 W0123001 WS-R_Marc Turner on behalf of the Scottish National Blood Transfusion Service to the written statement of Mr T [W0123].pdf
2521,2020-10-24 W3786001 WS_[W3786].pdf
2522,2019-10-20 W3160001 WS_[W3160].pdf
2523,2021-04-24 WITN5513001 WS_Patricia Harding - 24 Apr 2021.pdf
2524,2019-03-11 WITN7273001 WS_Sarah Northcott Bradley.pdf
2525,2020-04-24 W0603 WS-2_[W0603].pdf
2526,2022-03-03 WITN6664001 WS_Dr Peter Bramley; 3 February 2022.pdf
2527,2021-10-16 WITN5762001 WS_Clark Watson.pdf
2528,2020-03-12 W4018 WS_[W4018].pdf
2529,2022-02-05 W6021 WS_[W6021].pdf
2530,2021-01-13 WITN5253001 WS_Paul Biddle.pdf
2531,2022-09-14 WITN4672001 WS_Dr Quentin Sandifer on behalf of Public Health Wales; 14 Sep 2022.pdf
2532,2019-08-15 W0286001 WS_[W0286].pdf
2533,2019-09-29 WITN3661001 WS_Margaret Patterson.pdf
2534,2021-09-28 WITN5859001 WS_[W5859] - 28 Sep 2021.pdf
2535,2021-09-17 WITN3196001 WS_[W3196] - 17 Sep 2021.pdf
2536,2019-10-01 W1808 WS_[W1808].pdf
2537,2020-04-24 W0296001 WS_[W0296].pdf
2538,2020-03-27 WITN4111001 WS_Robert Kelsey.pdf
2539,2018-10-31 W1339001 WS_[W1339].pdf
2540,2022-04-08 WITN0491007 WS_Kenneth Gray.pdf
2541,2021-06-18 W3248001 WS-R_W3248 to criticism made in the written statement of [W2331].pdf
2542,2019-04-02 W1494001 WS_[W1494].pdf
2543,2019-09-30 WITN2628001 WS_Judith Chambers.pdf
2544,2019-03-29 W1673001 WS_[W1673].pdf
2545,2018-12-20 W1115001 WS_[W1115].pdf
2546,2019-06-10 WITN0976001 WS_Sandra Miller - 10 Jun 2019.pdf
2547,2021-10-26 W2147001 WS-R_Dr Brenda Gibson to the written statement of [W2147].pdf
2548,2019-09-19 WITN2057001 WS_Carole Butt.pdf
2549,2020-04-19 WITN1356001 WS_David Lowles.pdf
2550,2019-07-18 W1633001 WS_[W1633].pdf
2551,2019-08-19 W3580001 WS_[W3580].pdf
2552,2019-01-29 W1428001 WS_[W1428].pdf
2553,2023-01-21 WITN7512001 WS_Dr John Whittaker; 21 January 2023.pdf
2554,2022-10-12 WITN6884001 WS_Lord Andrew Lansley; 12 Oct 2022.pdf
2555,2021-03-04 WITN4805001 WS_Stephen Carter.pdf
2556,2021-04-20 WITN1252013 WS-2_Stuart Gregg; 20 April 2021.pdf
2557,2021-03-30 WITN5483001 WS_Simon Payne.pdf
2558,2019-02-11 W2762001 WS_[W2762].pdf
2559,2020-06-29 W4452001 WS_W4452.pdf
2560,2021-05-19 WITN5743001 WS-R_Professor Henry Watson to the Written Statement of Melanie Richmond [W2254]; 19 May 2021.pdf
2561,2021-04-30 WITN2189005 WS-2_Alice Mackie; 30 Apr 2021.pdf
2562,2019-03-29 W1672001 WS_[W1672].pdf
2563,2019-02-16 W0753001 WS_Michael Miles.pdf
2564,2022-08-31 WITN6664007 WS-2_Peter Bramley in response to Leila Ann Law.pdf
2565,2019-06-01 W1552001 WS_[W1552].pdf
2566,2018-10-10 WITN0001002 WS_Brendan Sheehy.pdf
2567,2020-10-02 W3126001 WS_[W3126].pdf
2568,2020-11-23 WITN4569001 WS_Professor John Moore Bridges; 23 Nov 2020.pdf
2569,2020-06-15 W3371001 WS_[W3371].pdf
2570,2019-08-15 W0287001 WS_[W0287].pdf
2571,2022-10-13 WITN7246001 WS-R_Christine Dora; 13 October 2022.pdf
2572,2020-09-09 WITN4150002 WS-R_Stephen Thomson (on behalf of Taunton & Somerset NHS Foundation Trust) ; 09 October 2020.pdf
2573,2021-05-13 WITN4544001 WS_[W4544] - 13 May 2021.pdf
2574,2021-06-24 WITN5492001 WS-R_Tina Jean Barton.pdf
2575,2019-02-07 W2099 WS_[W2099].pdf
2576,2020-09-23 WITN2438001 WS_Julie Morgan; 23 Sep 2020.pdf
2577,2019-10-14 W1026 WS_[W1026].pdf
2578,2022-04-21 WITN4061001 WS_Matthew Hughes.pdf
2579,2021-07-05 WITN4461001 WS_Dr Diana Walford; 05 July 2021.pdf
2580,2019-08-20 WITN3399001 WS_Lisa l'Anson.pdf
2581,2019-02-08 W2071 WS_[W2071].pdf
2582,2022-11-11 WITN4506036 WS_Alison Ramsey; 11 November 2022.pdf
2583,2022-11-15 WITN7488002 WS_Timothy Mackford-Taylor (on behalf of the Western Sussex Hospitals NHS Foundation Trust) - 15 November 2022.pdf
2584,"2022-08-17 WITN7102001 WS_Rachel Green, on behalf of Greater Glasgow and Clyde NHS.pdf"
2585,2019-03-18 W1420001 WS-1_[W1420].pdf
2586,2022-02-02 WITN6982001 WS_Dr Jonathan Wallis; 2 Feb 2022.pdf
2587,2021-02-23 WITN3088006 WS-2_Dr Colin Taylor; 23 Feb 2021.pdf
2588,2019-03-04 WITN2272001 WS_Gordon Strang.pdf
2589,2019-06-25 W0173001 WS_[W0173].pdf
2590,2021-01-04 WITN5260001 WS-R_Victoria Prouse.pdf
2591,2020-10-21 WITN0644058 WS_Professor Christine Lee; 24 Sep 2020.pdf
2592,2019-07-13 WITN3393001 WS_Audrey Brook.pdf
2593,2019-08-12 WITN1960001 WS_Edward Priestly.pdf
2594,2022-08-24 WITN6963001 WS_Laurence George; 24 August 2022.pdf
2595,2021-02-09 WITN3075020 WS-3_Ian Green.pdf
2596,2019-03-27 W1072 WS_[W1072].pdf
2597,2021-06-16 WITN5655001 WS_Deborah Smith.pdf
2598,2020-09-09 WITN4135001 WS_Imelda Stephenson.pdf
2599,2019-04-01 W2475001 WS_[W2475].pdf
2600,2021-10-21 W6485001 WS_[W6485].pdf
2601,2019-06-07 WITN1584001 WS_Katie Jayne Walford.pdf
2602,2022-04-18 WITN5592013 WS_Professor Richard Knight; 18 April 2022.pdf
2603,2019-10-29 W3565001 WS_[W3565].pdf
2604,2018-12-13 WITN1312001 WS_Jennifer Elizabeth Jones.pdf
2605,2019-05-06 WITN3062001 WS_[W3062] - 06 May 2019.pdf
2606,2022-07-06 WITN7082001 WS_Robert Ellinor - 06 Jul 2022.pdf
2607,2019-03-03 WITN7273001 WS_Kate Clark.pdf
2608,2019-05-16 W0887001 WS_[W0887].pdf
2609,2019-05-07 W2951001 WS_[W2951].pdf
2610,2019-12-15 WITN2794001 WS_Nigel Povah.pdf
2611,2020-04-24 W0316001 WS_[W0316].pdf
2612,2021-09-28 WITN6604001 WS_Christina Mary Evans.pdf
2613,2020-01-16 WITN3910001 WS_Gemma Woods.pdf
2614,2021-10-07 WITN3530007 WS_Marc Turner (SNBTS); 07 Oct 2021.pdf
2615,2022-04-27 WITN1589023 WS-3_Clair Walton; 27 April 2022.pdf
2616,2019-11-07 WITN3379001 WS-R_Christopher Milne.pdf
2617,2019-11-05 WITN3852001 WS-R_Tracey Louise Heaton.pdf
2618,2019-12-11 W3352001 WS_[W3352].pdf
2619,2019-07-08 W0128001 WS-R_Dr Peter Jones to the written statement of [W0128].pdf
2620,2020-12-14 WITN3979001 WS_Martha Charalambous.pdf
2621,2020-11-28 WITN5234001 WS_Gillian Bayliss.pdf
2622,2019-08-06 WITN3316001 WS_Rita Wood.pdf
2623,2019-09-12 W2948001 WS_[W2948].pdf
2624,2020-03-30 WITN3967001 WS_Norma Jardine.pdf
2625,2019-07-04 WITN2936001 WS_Jeremy James Russell.pdf
2626,2018-12-06 W1531001 WS_[W1531].pdf
2627,2019-09-21 W2026 WS_[W2026].pdf
2628,2020-04-24 W0110001 WS_[W0110].pdf
2629,2022-12-12 WITN7457001 WS_Camille Harron; 12 December 2022.pdf
2630,2020-09-22 W0580001 WS-R_Ms Pippa Nightingale on behalf of Chelsea and Westminster Hospital NHS Foundation Trust to the written statement of [W0580].pdf
2631,2021-04-29 W5650001 WS_[W5650].pdf
2632,2019-12-19 WITN2035001 WS_Ashley Walker.pdf
2633,2021-08-26 WITN5683001 WS-R_Christopher Lloyd James; 26 August 2021.pdf
2634,2019-03-01 WITN2136001 WS_Robert Fraser.pdf
2635,2021-02-18 WITN5260002 WS-2_Victoria Prouse.pdf
2636,2022-11-29 WITN7532001 WS_Charles Roe; 29 November 2022.pdf
2637,2019-03-13 W2853001 WS_[W2853].pdf
2638,2021-06-10 WITN0644001 WS-R_Professor Christine Lee to the written statement of Derek Wherry.pdf
2639,2020-09-05 W1298001 WS_[W1298].pdf
2640,2022-11-30 WITN7587001 WS_Dr Ross Harris on behalf of UK Health Security Agency - 30 November 2022.pdf
2641,2019-08-14 W1792001 WS_[W1792].pdf
2642,2022-07-08 WITN0363026 WS-1supp_Gillian Fyffe; 08 Jul 2022.pdf
2643,2022-02-09 WITN3203001 WS_Patricia Celgg - 09 Feb 2022.pdf
2644,2020-08-30 WITN2284001 WS_Claire Williamson.pdf
2645,2019-05-09 WITN1362001 WS_Kirsty MacRae.pdf
2646,2021-04-11 WITN5414001 WS_Terry McMahon.pdf
2647,2021-06-04 W1225001 WS-R_Dr Brian Colvin to the written statement of [W1225].pdf
2648,2020-01-22 WITN2769001 WS_James Lindsay.pdf
2649,2019-03-12 W1143001 WS_[W1143].pdf
2650,"2022-12-08 WITN7586001 WS_Professor Sheila Bird, 08 December 2022.pdf"
2651,2021-01-20 WITN5505001 WS_Julie Austin (on behalf of Salisbury NHS Foundation Trust); 20 January 2021.pdf
2652,2021-07-27 W5266001 WS_[W5266].pdf
2653,2021-10-09 WITN3570002 WS-1supp_Clare Elizabeth Foyer - 09 Oct 2021.pdf
2654,2019-07-01 WITN3004001 WS_David Corroyer.pdf
2655,2020-10-26 WITN3365039 WS-5_Charles Massey; 26 Oct 2020.pdf
2656,2022-08-23 WITN7304001 WS_Alison Davis; 23 August 2022.pdf
2657,2019-04-09 WITN2877001 WS_Marilyn Ball.pdf
2658,2022-07-27 W5228001 WS_[W5228].pdf
2659,2019-10-11 WITN3535001 WS_June Wixey.pdf
2660,2019-06-25 W3031 WS_[W3031].pdf
2661,2019-11-19 WITN1062001 WS_Kim Johnson.pdf
2662,2022-02-24 W6951001 WS_[W6951].pdf
2663,2022-02-18 W5337001 WS_[W5337].pdf
2664,2019-09-11 W0930001 WS_[W0930].pdf
2665,2021-11-24 WITN3523001 WS-R_David McIntosh; 24 November 2021.pdf
2666,2020-12-18 W1247001 WS_W1247.pdf
2667,2019-01-22 W1502 WS_[W1502].pdf
2668,2019-03-22 WITN0751001 WS-R_Oliver Codrington.pdf
2669,2019-01-09 WITN1165001 WS_Michael Charles Colyer.pdf
2670,2020-08-21 WITN3077001 WS_Dr Theodore Blecher; 21 Aug 2020.pdf
2671,2020-03-11 WITN3592001 WS_Susanne Mayoufi.pdf
2672,2019-07-08 W3242001 WS_[W3242].pdf
2673,2019-11-12 W1704 WS_[W1704].pdf
2674,2019-09-07 WITN3645001 WS_Teresa May Slater.pdf
2675,2020-03-29 W1138001 WS_[W1138].pdf
2676,2019-05-31 W1794001 WS_[W1794].pdf
2677,2019-04-28 W0757001 WS_[W0757].pdf
2678,2021-01-13 WITN5236001 WS_Sarah Fearis.pdf
2679,2019-09-05 W3458001 WS_[W3458].pdf
2680,2020-04-24 WITN451OOO1 WS_Carl Salt.pdf
2681,2019-10-28 W3633001 WS_[W3633].pdf
2682,2020-07-17 W0356001 WS-R_Dr Brian Colvin to the written statement of W0356.pdf
2683,2020-08-18 WITN2641002 WS_Linda Kitson.pdf
2684,2020-06-29 WITN3621001 WS_Jennifer Jones; 29 Jun 2020.pdf
2685,2021-02-23 WITN5259001 WS_Dr Norman Gourlay.pdf
2686,2020-04-24 W0472001 WS_[W0472].pdf
2687,2020-08-18 WITN1762001 WS_Donna Marie Lever.pdf
2688,2019-06-26 WITN1759002 WS_Janine Jones.pdf
2689,2020-04-24 W2804 WS_[W2804].pdf
2690,2022-04-20 WITN4436001 WS_Susan Deacon; 20 April 2022.pdf
2691,2022-09-15 WITN7267001 WS-R_David French (on behalf of University Hospital Southampton NHS Foundation Trust); 15 September 2022.pdf
2692,2022-10-17 WITN7299002 WS-2_Nicola Sturgeon; 17 October 2022.pdf
2693,2019-01-17 W1441001 WS_[W1441].pdf
2694,2019-06-01 W2958001 WS_[W2958].pdf
2695,2020-09-30 WITN4641001 WS_Sheila Squires.pdf
2696,2022-11-24 WITN7560001 WS_Matthew Brewis; 24 November 2022.pdf
2697,2021-03-12 WITN3060001 WS_Mary-Ann Tanner; 12 Mar 2021.pdf
2698,2019-10-24 W3640001 WS_[W3640].pdf
2699,2019-08-05 W3370001 WS_[W3370].pdf
2700,2019-05-09 W2814001 WS_[W2814].pdf
2701,2022-04-24 W7070 WS_[W7070].pdf
2702,2019-04-01 WITN2766001 WS_Phillip Edward Kerr.pdf
2703,2019-07-17 W3016 WS_[W3016].pdf
2704,2019-10-11 W1987001 WS_[W1987].pdf
2705,2019-08-01 W0646001 WS_[W0646].pdf
2706,2022-05-14 W7071 WS_[W7071].pdf
2707,2019-01-24 WITN1510001 WS_Robert James Seaward.pdf
2708,2020-11-16 WITN3916001 WS_Susan Collins.pdf
2709,2020-04-24 W0328001 WS_[W0328].pdf
2710,2019-03-17 WITN1270001 WS_Daniel John Hancox.pdf
2711,2020-02-13 WITN3365032 WS-3_Charles Massey; 13 Feb 2020.pdf
2712,2021-02-24 W2536001 WS-R_Gillian Harris on behalf of Betsi Cadwaladr University Health Board in response to criticism from W2536.pdf
2713,2020-06-09 WITN4173001 WS-R_Christopher Birch.pdf
2714,2021-05-14 WITN1942001 WS_Caroline Moores.pdf
2715,2019-03-01 WITN2217001 WS_James Brian Miller.pdf
2716,2021-08-31 WITN6477001 WS_Robert John Nicholls - 31 Aug 2021.pdf
2717,2020-02-27 WITN3502002 WS-R_Dr Bernard Anthony McVerry to the written statement of Sean Nevin.pdf
2718,2019-02-12 WITN1085001 WS_Stephen Bartram.pdf
2719,2019-09-02 WITN3440001 WS_Ian Pearson.pdf
2720,2022-08-25 WITN4496028 WS-10_Brendan Brown on Behalf of the NHS Business Services Authority.pdf
2721,2019-07-09 WITN2781001 WS-1_Mr W - 24 Mar 2019.pdf
2722,2020-01-21 W3030 WS_[W3030].pdf
2723,2023-01-14 WITN7269001 WS_Linda Page ; 14 January 2023.pdf
2724,2020-03-05 W3457001 WS-1supp_[W3457].pdf
2725,2022-04-29 W5943001 WS_[W5943].pdf
2726,2019-02-14 W2281001 WS_[W2281].pdf
2727,2021-04-27 WITN3997001 WS_David Hadfield.pdf
2728,2019-12-20 WITN3369001 WS_Stuart James Cantrill.pdf
2729,"2022-06-21 WITN7139001 WS_Debbie Waters, General Manager of the Medical Records Service, on behalf of University Hospitals of Leicester NHS Trust.pdf"
2730,2022-02-09 WITN4916001 WS_Gareth Rice.pdf
2731,2019-06-20 WITN3033001 WS_Sarah Taylor.pdf
2732,2019-12-05 WITN3848001 WS_Alan Stephen Hazley.pdf
2733,2020-10-10 WITN4125001 WS_Elizabeth Armstrong.pdf
2734,2020-06-01 W1160001 WS_[W1160].pdf
2735,2019-02-12 W1975001 WS_[W1975].pdf
2736,2019-05-01 W2977001 WS_[W2977].pdf
2737,2020-02-24 WITN4017001 WS_Rebecca Osborn.pdf
2738,2021-09-28 W3931001 WS_[W3931].pdf
2739,2020-02-07 WITN4074001 WS_Stewart Cuthill.pdf
2740,2019-05-22 WITN0198001 WS-1_Mr F - 17 Apr 2019.pdf
2741,2020-06-11 WITN1894001 WS_Paul Harris.pdf
2742,2019-01-17 W1569001 WS_[W1569].pdf
2743,2019-01-24 WITN1504001 WS-1_Valeria Sanders.pdf
2744,2019-02-27 WITN1728001 WS_Adam Wood.pdf
2745,2022-02-21 W5855001 WS_[W5855].pdf
2746,2021-03-05 W2289001 WS_[W2289].pdf
2747,2018-12-20 W1408 WS_[W1408].pdf
2748,2019-10-05 WITN0709001 WS_Judith Clarke.pdf
2749,2021-08-30 WITN5718001 WS_[W5718] - 30 Aug 2021.pdf
2750,2019-03-27 WITN2938001 WS_Daniel Mark Scott.pdf
2751,2019-01-17 WITN0814001 WS_Gill Edelman 17 January 2021.pdf
2752,2020-07-27 WITN3914001 WS_Josette Bartlett.pdf
2753,2021-05-21 WITN4504011 WS-R_Karin Pappenheim to the written statement of [W1122]; 21 May 2021.pdf
2754,2022-12-14 WITN7606001 WS_Graham Winyard; 14 December 2022.pdf
2755,2022-04-25 WITN6965001 WS_Dr Hilary Pickles; 25 Apr 2022.pdf
2756,2019-02-21 W2723001 WS_[W2723].pdf
2757,2020-09-21 WITN3968001 WS_Colin Midgeley.pdf
2758,2020-12-10 WITN4747001 WS_Pam Dudek (on behalf of the NHS Highland); 10 December 2020.pdf
2759,2020-09-20 WITN0684019 WS-2_Dr Abraham Karpas; 20 September 2020.pdf
2760,2022-11-29 WITN6662001 WS_Anna Soubry; 29 November 2022.pdf
2761,2019-02-27 WITN1706001 WS_Teresa Shephard.pdf
2762,2020-11-19 WITN1917001 WS_Carole Keenan; 19 Nov 2020.pdf
2763,2019-04-23 W0277001 WS_[W0277].pdf
2764,2019-03-18 WITN1482001 WS_Andrew Quinn.pdf
2765,2022-12-20 WITN7621001 WS_Nyree Whitley ; 20 December 2022.pdf
2766,2019-03-08 W2513001 WS_[W2513].pdf
2767,2020-04-24 W0285001 WS_[W0285].pdf
2768,2021-06-09 WITN5753001 WS-R_Andrew Kerr in response to William Wright (W2287); 9 Jun 2021.pdf
2769,2021-12-11 WITN5281001 WS_Sir Joseph Smith; 11 Dec 2021.pdf
2770,2019-02-26 WITN451OOO1 WS_Kay Painter.pdf
2771,2019-04-24 WITN1390001 WS_Simon Philip Merry.pdf
2772,2020-11-17 W3324001 WS_[W3324].pdf
2773,2019-05-10 WITN0432001 WS_Stephen Stubbs.pdf
2774,2020-01-15 WITN3772001 WS_[W3772] - 15 Jan 2020.pdf
2775,2019-07-17 W3491001 WS_[W3491].pdf
2776,2020-02-03 WITN3728001 WS_Vincent Barry Farrugia.pdf
2777,2022-08-18 WITN7116004 WS_Dr Chris Deighan (on behalf of Greater Glasgow Health Board); 18 August 2022.pdf
2778,2022-08-25 WITN6392001 WS_Katherine Burt (CEO of The Haemophilia Society); 25 August 2022.pdf
2779,2020-11-13 W4712001 WS_[W4712].pdf
2780,2020-07-02 W3402 WS_[W3402].pdf
2781,2021-03-14 WITN3101005 WS-4_Patricia Hewitt.pdf
2782,2019-04-02 WITN0610001 WS_[W0610] - 02 Apr 2019.pdf
2783,2019-09-12 W3518001 WS_[W3518].pdf
2784,2019-04-18 WITN2775001 WS_Daniel Colin Marshall.pdf
2785,2021-03-19 WITN4027001 WS_Dr Julia Anderson; 19 Mar 2021.pdf
2786,2019-03-26 W0580001 WS_[W0580].pdf
2787,2019-10-15 WITN3419001 WS_Sadie Riley.pdf
2788,2022-04-06 WITN6955001 WS_Karen Holland; 06 April 2022.pdf
2789,2019-07-12 W3234001 WS_[W3234].pdf
